"""date"",""target"",""ret1y"",""ret3y"",""sd1y"",""sd3y"",""sp500"",""unrate"",""tx_cpi"",""export"""
1992-07-01,0,5.29637284212095,4.93411508241119,0.664692660689976,1.39376251171743,410.061588888889,7.6,0.0268240343352044,639.365
1992-10-01,0,5.87588435106474,4.95117813946726,0.535405226112871,1.41496617313059,417.11906240625,7.63333333333333,-6.1333821745057,641.396
1993-01-01,0,5.956879076612,4.88444135881121,0.46621868013761,1.34965054090904,423.687655921875,7.36666666666667,20.4636582343091,643.606
1993-04-01,0,5.86018191596294,4.80389798428181,0.586031207133097,1.29208959934912,442.750320967742,7.13333333333333,-5.94812348419257,653.094
1993-07-01,1,5.6081048459684,4.73637303083993,0.793618473003558,1.26681757085197,445.505872444444,7.06666666666667,-50.0567393771264,650.897
1993-10-01,1,5.19278188908016,4.778299165816,0.414354778597454,1.26589892115293,453.5587483125,6.8,-2.67096477089562,671.6
1994-01-01,0,5.18811180707353,5.02598192504353,0.405886807348539,1.11873483150674,464.271874453125,6.63333333333333,-24.2853876057617,681.232
1994-04-01,0,5.48970870218865,5.32876423767106,0.747818045364198,0.938432435263373,469.213492285714,6.56666666666667,-17.2336865588394,706.988
1994-07-01,0,5.91968535577986,5.6080543479564,0.715847387287292,0.70898706757848,451.168549048387,6.2,124.076607387135,736.883
1994-10-01,0,6.24769634180533,5.77212086065008,0.351977087243824,0.605805226928709,461.120780875,6,-31.9583706356307,758.646
1995-01-01,0,6.24165682157582,5.79554923508712,0.363633158643046,0.59689173666013,460.005237857143,5.63333333333333,28.7281609012524,781.57
1995-04-01,1,5.78594568810908,5.71194543542022,0.854913103388128,0.688078978407498,480.465715666667,5.46666666666667,38.9116848683732,798.851
1995-07-01,1,5.35552608027062,5.62777209400629,0.790554947746197,0.734884458705283,524.442856507937,5.66666666666667,-50.2566348821275,831.399
1995-10-01,1,4.84565379877847,5.42871067655465,0.621939948275622,0.757542803874737,564.796347047619,5.66666666666667,2.0663302390306,839.421
1996-01-01,1,4.56749372651904,5.33242078505613,0.227353617783885,0.784890446921192,597.171428396825,5.56666666666667,10.582066441441,847.94
1996-04-01,0,4.90510553730118,5.39358664253297,0.738692956422325,0.804223059639792,636.454764142857,5.53333333333333,11.9333333333357,859.042
1996-07-01,0,5.163226397555,5.47947927786849,0.860995672153994,0.790444704891753,658.852060507936,5.5,21.5396081771712,859.577
1996-10-01,0,5.66622101542645,5.58652371867008,0.732437617657506,0.804026381208561,660.097969921875,5.26666666666667,50.1261289018126,903.798
1997-01-01,0,6.08586017638911,5.63167024149466,0.223602239305228,0.828203160653235,725.860781671875,5.33333333333333,-26.1649391617857,918.374
1997-04-01,0,6.10830313763167,5.59978478768064,0.210932546697823,0.801499329573778,784.740657639344,5.23333333333333,-59.8777486126386,954.45
1997-07-01,0,6.28347662038059,5.60074303273541,0.198497826839803,0.802710489333161,823.489846234375,5,-25.7394923012869,974.057
1997-10-01,0,6.24840993233083,5.58676158217858,0.213934908939686,0.790883238967774,929.944374109375,4.86666666666667,-45.322157878697,968.33
1998-01-01,0,6.18443530750734,5.61259640347183,0.238007489437254,0.800447450271246,951.37906359375,4.66666666666667,-60.1214130883557,963.021
1998-04-01,0,5.99511054032873,5.66950640508719,0.517596653546064,0.745024441628341,1023.09000486885,4.63333333333333,34.869911034541,947.295
1998-07-01,0,5.68380680414644,5.71016994069401,0.455060573041687,0.705657423509098,1109.66713939683,4.4,-1.57689944706939,935.263
1998-10-01,0,5.65794918613741,5.85752671129823,0.423255071535941,0.539444882603631,1085.080779125,4.53333333333333,-11.931757177515,966.337
1999-01-01,0,5.68902986229475,5.98644178206373,0.461958852223379,0.370541585921354,1121.62702753125,4.43333333333333,43.925438253553,960.764
1999-04-01,0,5.91694634465822,6.00678667420621,0.424612977076276,0.375637383536109,1260.49262577049,4.3,81.5870642116038,974.597
1999-07-01,0,6.14447309198451,6.03725217217051,0.0839784585507578,0.375231735982436,1329.64333769841,4.26666666666667,59.7874047332552,1005.309
1999-10-01,0,6.26896392655206,6.05844101500677,0.170726963503865,0.39604743219573,1341.98672485938,4.23333333333333,78.1730352096925,1030.971
2000-01-01,0,6.30022931868847,6.05789816283018,0.151848259757898,0.395719570746765,1374.09875109375,4.06666666666667,156.432980231879,1052.904
2000-04-01,0,6.64262976448037,6.18489554982244,0.635972121115557,0.5898637743566,1420.00142607937,4.03333333333333,8.96920360925981,1093.36
2000-07-01,0,6.72249735929541,6.18359241847545,0.579442381437296,0.589035884774429,1446.59364928571,3.93333333333333,27.9966439591288,1125.002
2000-10-01,0,6.44437208579066,6.12376173282671,0.890887040735918,0.630248207207576,1475.97888768254,4,-12.7386121515948,1113.177
2001-01-01,1,6.04572573037765,6.01166163712029,1.26900726924368,0.756464365518099,1366.31031238095,3.9,-3.31354146715189,1096.812
2001-04-01,1,5.00921034527203,5.85626215147021,1.29760261110864,1.0515703059707,1273.32903856452,4.23333333333333,-1.49103761321614,1058.013
2001-07-01,1,4.05734911050821,5.64143985392938,1.21402628156578,1.38742016999742,1234.25031392063,4.4,-83.4846084097337,998.902
2001-10-01,1,3.24325453941681,5.31886351725317,1.09036405894654,1.7041557602543,1153.70661332203,4.83333333333333,-152.165090675315,953.52
2002-01-01,1,2.82137871137453,5.05577792014688,0.533882894137754,1.80504817266401,1115.36766051562,5.5,-62.6931177134244,969.157
2002-04-01,1,2.64480197657966,4.76554736211069,0.35236653950017,1.88193975605576,1132.21483363333,5.7,4.15044202565342,1004.154
2002-07-01,1,2.87733271653959,4.55239306211441,0.618280750080979,1.84924177235641,1070.1500025,5.83333333333333,224.369124851044,1015.56
2002-10-01,1,3.27930370879213,4.3223101113332,0.502563614394365,1.75102339651507,895.48859690625,5.73333333333333,-211.555309462282,1003.046
2003-01-01,1,3.43692183101745,4.10134209092321,0.480816773348491,1.6465208106596,886.528284984375,5.86666666666667,183.242143998428,1004.201
2003-04-01,1,3.73312346464552,3.7957119288324,0.130754150300033,1.23138694346839,860.760163819672,5.86666666666667,-66.4782362916896,1007.465
2003-07-01,0,4.14860968507013,3.69443050403931,0.779146801952993,1.01856189452226,937.994601809524,6.13333333333333,14.9412136037236,1037.31
2003-10-01,0,4.81477912193479,3.77911245671458,1.3015728143547,1.20018555420642,1000.380469375,6.13333333333333,-94.2440693091391,1091.682
2004-01-01,0,5.58561903161295,3.94797319133498,1.27278784866262,1.45407589895145,1056.45250128125,5.83333333333333,-10.7817065563514,1133.669
2004-04-01,0,6.37704553660536,4.25165699261018,0.762519736253495,1.69600149075074,1132.67128627419,5.7,292.984967788114,1170.152
2004-07-01,0,6.64744420070912,4.55779553410628,0.316855989943427,1.72419401962125,1123.19645640323,5.6,-27.9907995504335,1180.185
2004-10-01,0,6.644265868727,4.91278289981797,0.319867940808385,1.61949772095254,1103.90827945313,5.43333333333333,3209.73980309377,1221.444
2005-01-01,0,6.73709350303529,5.2532114552219,0.389900981779055,1.60835388092403,1162.6520328125,5.43333333333333,-30.3152743795879,1258.408
2005-04-01,0,6.64052597142004,5.58356499089031,0.321026197525252,1.43933126447509,1191.94786795082,5.3,-6.59169850642713,1294.853
2005-07-01,0,6.74521288182068,5.84708892253331,0.275349893004604,1.33749979824557,1181.97405623437,5.1,244.83976006856,1302.315
2005-10-01,0,6.73242357473345,6.06382285513175,0.296300815649358,1.16886928419283,1224.17437745313,4.96666666666667,-15.0216131152759,1350.743
2006-01-01,0,6.59205571427951,6.30492274964258,0.193841556460396,0.882929918452364,1230.46825398413,4.96666666666667,-14.3156633722665,1413.966
2006-04-01,0,6.52779355520304,6.51512168774282,0.195000186145945,0.457996135079124,1283.65500166129,4.73333333333333,26.5533059433856,1459.767
2006-07-01,0,6.2105688160321,6.53440863285397,0.454242294108477,0.40407074345294,1280.81174430159,4.63333333333333,-53.9590484080949,1475.417
2006-10-01,0,5.96226307517654,6.44631750621233,0.593837836662661,0.526537131815022,1288.3173072381,4.63333333333333,-267.738270795783,1531.531
2007-01-01,1,5.46667152746478,6.26527358159319,0.776993888191765,0.753694768587322,1388.63539344444,4.43333333333333,89.0561064286926,1577.991
2007-04-01,1,5.03856327103078,6.06896093255129,0.488335885715598,0.827614190344211,1424.38131160656,4.5,13.2932673341839,1622.764
2007-07-01,0,4.9053778930966,5.95371986364979,0.364469538012763,0.87442390832362,1497.1761881746,4.5,-50.7467250520476,1685.71
2007-10-01,1,4.7660139060103,5.8202335186401,0.195666231583218,0.919027985103696,1489.46349515873,4.66666666666667,-183.47196982999,1750.714
2008-01-01,1,4.49597456841058,5.51823393671829,0.705370252057292,1.05397896148486,1495.74546621875,4.8,11.5391163753837,1813.321
2008-04-01,1,4.12166773986182,5.22934152203188,0.915430624393473,1.17321592365481,1350.661475,5,14.5001486245771,1905.282
2008-07-01,1,3.44575233302028,4.85389968071633,1.03772100889697,1.33322702841209,1371.62750435938,5.33333333333333,321.505736468003,1922.215
2008-10-01,1,2.06137307352063,4.26321668490249,1.92390064501894,2.00516793471216,1252.02468301562,6,-497.704097591471,1700.304
2009-01-01,1,0.729524887266045,3.56405699438047,2.4194343670943,2.53980541174041,911.977345484375,6.86666666666667,-143.775916037921,1511.768
2009-04-01,1,-0.889989069790956,2.75674731370055,2.36499036856904,3.03738084181657,807.66590052459,8.26666666666667,-51.7022379985474,1521.093
2009-07-01,1,-2.22011056771326,2.04367321946787,1.16510438431989,3.3171954219662,892.601427873016,9.3,-41.6130983082685,1594.725
2009-10-01,1,-1.96492161269679,1.62082178894471,1.62314986816512,3.17516473304738,995.7482805,9.63333333333333,-107.112833500288,1703.508
2010-01-01,1,-0.91824254717266,1.43575230283465,2.6962653388902,3.05231963661839,1088.72327992188,9.93333333333333,-180.664866097214,1759.877
2010-04-01,1,0.937706330830174,1.38979500030034,3.07626962411673,3.00217489892597,1123.59360188525,9.83333333333333,-55.1946520292561,1819.741
2010-07-01,1,2.89156237029905,1.37240137853536,2.02658116659668,2.97985964531602,1134.58443965079,9.63333333333333,-86.2679508391315,1877.253
2010-10-01,1,3.94105691118889,1.34583612400424,1.11573877224155,2.94766116821876,1096.2468748125,9.46666666666667,46.5870020213645,1972.116
2011-01-01,1,4.35658777463514,1.38929003824284,0.361837392967646,2.98515596325261,1204.585620875,9.5,215.090917439858,2040.407
2011-04-01,1,4.27888406203099,1.4422004410234,0.441370137990954,3.02588605019261,1302.52902716129,9.03333333333333,266.957079263738,2116.132
2011-07-01,1,3.91588055152485,1.52911078470355,0.472191342153244,3.06743618609772,1318.33285861905,9.06666666666667,338.086649890871,2156.793
2011-10-01,1,3.66277191557407,1.87963573802206,0.29992561239699,3.02635310145433,1225.26844221875,9,-151.558954107294,2150.123
2012-01-01,1,3.83738543144597,2.42524355296948,0.597586322188857,2.87443568255755,1225.65126836508,8.63333333333333,-37.094830740134,2189.981
2012-04-01,1,3.91773561654129,3.04477533646748,0.621692566321079,2.27703010928391,1348.78371506452,8.26666666666667,-52.5310292132914,2215.586
2012-07-01,1,4.15557994016567,3.65434095399652,0.497797758691522,1.25550765144536,1349.67856560317,8.2,-46.3112625543103,2227.734
2012-10-01,1,4.1978415371238,3.93389012129559,0.422882947261811,0.681834576104915,1400.94571553968,8.03333333333333,-123.702138648914,2237.498
2013-01-01,1,3.90118402264784,4.03171907624298,0.393605110249112,0.48338396467385,1418.13903016129,7.8,-25.8042741685547,2255.065
2013-04-01,1,3.61689953343611,3.93783973733613,0.519891373240555,0.558704747472592,1513.9799968,7.73333333333333,-34.6272067967187,2260.438
2013-07-01,1,3.44964853458912,3.84036967542655,0.283442115046402,0.493982863840405,1609.49125095313,7.53333333333333,72.3350809289747,2284.231
2013-10-01,1,3.62247055631895,3.82769466967227,0.540169396503276,0.477398788030839,1674.94359209375,7.23333333333333,-874.317453903533,2348.191
2014-01-01,1,3.52546139595816,3.75467695001732,0.603839605998987,0.518156622248339,1768.66734690625,6.93333333333333,28.9486710623896,2342.408
2014-04-01,1,3.90836058254271,3.81433191084004,0.673531556891435,0.56931804338504,1834.87114780328,6.66666666666667,118.282834509992,2394.081
2014-07-01,1,4.23239410210471,3.9458741922865,0.792776032726955,0.62951264618041,1900.37269609524,6.2,-69.6608168927057,2398.083
2014-10-01,1,4.19702690533025,4.00577966625767,0.789494011565842,0.615208600596548,1975.90812104688,6.06666666666667,187.8699010077,2375.061
2015-01-01,1,4.65763559268306,4.02809367042969,0.349977491603222,0.645710860377808,2009.34437560937,5.7,-171.358765737375,2297.44
2015-04-01,1,4.56168359780816,4.02898123792899,0.426335153565883,0.64593908349229,2063.68983532787,5.53333333333333,2.0940388318043,2298.719
2015-07-01,1,4.12577805618166,3.9359402309585,0.724140696885839,0.683656659232813,2101.82905501587,5.43333333333333,129.060771299609,2258.386
2015-10-01,1,3.74754620165431,3.85568122110117,1.01129895773152,0.771292725372664,2027.20000267187,5.1,-44.0041446337449,2220.057
2016-01-01,1,3.1153520448376,3.76614967782627,0.780853334313551,0.873622422623325,2052.31187814063,5.03333333333333,-111.898782141538,2179.216
2016-04-01,1,2.64308096517305,3.70437504850797,0.391687349643321,0.952423173517144,1951.2249135082,4.9,-2.7575653503488,2218.949
2016-07-01,1,2.48857036905308,3.61558084244648,0.169859083085817,1.00854650997026,2075.13140675,4.93333333333333,26.650398626762,2265.416
2016-10-01,1,2.68432292290346,3.54296534329601,0.534084069279557,0.982644074577991,2162.05686951562,4.9,-149.478119454196,2264.857
2017-01-01,1,3.06214944552052,3.61171236101373,0.762836308532708,0.97755723832798,2184.87855746032,4.76666666666667,1123.40588221601,2339.728
2017-04-01,1,3.41861980844179,3.54112812380767,0.602382756645,0.931580218257282,2325.92789979032,4.56666666666667,-53.638636266712,2349.681
2017-07-01,1,3.82599799706769,3.48011547410081,0.304948789202861,0.85372889047974,2397.97093561905,4.36666666666667,19.2176798353481,2384.524
2017-10-01,1,4.18012617085572,3.53733176513783,0.507549939712466,0.926220586228899,2467.17462642857,4.33333333333333,66.5195880683452,2479.107
2018-01-01,0,4.51441699538104,3.56397282857972,0.689710979213485,0.973642780905539,2603.27731660317,4.16666666666667,12.0623445308476,2518.052
2018-04-01,0,5.09330586073719,3.71833554478401,0.77088188217793,1.20143133342479,2733.47672260656,4.03333333333333,90.0721091357153,2564.081
2018-07-01,0,5.48437730841148,3.93298189151075,0.512418281612892,1.32018066464266,2703.1312446875,3.93333333333333,-17.4849672189637,2535.975
2018-10-01,1,5.42473141308427,4.09639350228115,0.609948051633281,1.27230686782226,2849.60143074603,3.76666666666667,-115.512719608079,2534.247
2019-01-01,1,5.17333377665429,4.24996673918529,0.857283514215695,1.15646281489918,2698.9268275873,3.83333333333333,-62.1815728124438,2542.674
2019-04-01,1,4.64350307828662,4.38514291582186,0.797197902746248,0.990298011277764,2721.00441847541,3.86666666666667,16.0140908574788,2549.568
2019-07-01,1,4.22589928800916,4.51209153116278,0.312455133148612,0.817505256565193,2882.32776461905,3.6,-16.2257324421049,2533.321
2019-10-01,1,4.12957162501014,4.57814306965004,0.162977570842719,0.755224122689718,2957.83640670312,3.63333333333333,-470.499999283298,2528.239
2020-01-01,1,3.69039037541911,4.45938038248482,0.807022488120908,0.953566563432825,3082.7556115,3.6,25.1588641159518,2412.658
2020-04-01,1,0.788268865382466,3.50835926813542,5.70704897477118,3.64565208033853,3055.86918395161,3.8,-145.058778258368,1817.45
2020-07-01,1,-0.429057857411405,3.09373957966975,5.27296425487309,3.83904821026465,2931.68555461905,12.9666666666667,312.700824421373,2106.559
2020-10-01,1,-1.49659577328946,2.68590242160165,4.35994153928067,3.89098830954991,3319.83407214062,8.83333333333333,7.94874280228226,2257.796
2021-01-01,1,-1.22062253064528,2.54770054047604,4.71737354678137,3.82003445215853,3554.501091,6.76666666666667,155.85222712932,2369.133
2021-04-01,0,5.04333210336435,3.49170134901114,8.43498471119478,5.69876947151217,3865.70689919672,6.2,-533.26578587305,2503.089
2021-07-01,0,7.80059135091651,3.86581092717142,7.66105548200301,6.00009763538073,4183.62636407936,5.9,41.4932397517647,2553.333
2021-10-01,0,10.848594911058,4.49385692092622,5.6904673616457,6.46567792165408,4421.58795160937,5.1,560.039041358214,2733.037
2022-01-01,0,12.6668225859304,5.04553014356809,3.23569802495772,6.72082656600755,4602.10889439063,4.23333333333333,112.788540711505,2811.225
2022-04-01,0,10.713317418381,5.51497279570927,1.11914379787578,6.83083530744202,4463.85547662903,3.8,27.098353175127,3038.844
2022-07-01,0,10.4335437674951,5.93502575366674,1.38456726228584,6.88947211999828,4105.6671023871,3.6,-17.8836716333617,3067.555
